file_path,label
./final_data/marathi_noised/marathi/128232_2.wav,1
./final_data/marathi_noised/marathi/128232_2.wav,1
./final_data/marathi_noised/marathi/127915_2.wav,1
./final_data/marathi_noised/marathi/127914_1.wav,1
./final_data/marathi_noised/marathi/127913_1.wav,1
./final_data/marathi_noised/marathi/127912_1.wav,1
./final_data/marathi_noised/marathi/127911_1.wav,1
./final_data/marathi_noised/marathi/127910_1.wav,1
./final_data/marathi_noised/marathi/127909_2.wav,1
./final_data/marathi_noised/marathi/127908_2.wav,1
./final_data/marathi_noised/marathi/127806_2.wav,1
./final_data/marathi_noised/marathi/127804_2.wav,1
./final_data/marathi_noised/marathi/127803_2.wav,1
./final_data/marathi_noised/marathi/127802_2.wav,1
./final_data/marathi_noised/marathi/127800_2.wav,1
./final_data/marathi_noised/marathi/127799_2.wav,1
./final_data/marathi_noised/marathi/127059_2.wav,1
./final_data/marathi_noised/marathi/127058_2.wav,1
./final_data/marathi_noised/marathi/127016_2.wav,1
./final_data/marathi_noised/marathi/128196_2.wav,1
./final_data/marathi_noised/marathi/127642_2.wav,1
./final_data/marathi_noised/marathi/128673_2.wav,1
./final_data/marathi_noised/marathi/127821_2.wav,1
./final_data/marathi_noised/marathi/127463_2.wav,1
./final_data/marathi_noised/marathi/127625_1.wav,1
./final_data/marathi_noised/marathi/127624_1.wav,1
./final_data/marathi_noised/marathi/127602_2.wav,1
./final_data/marathi_noised/marathi/127599_2.wav,1
./final_data/marathi_noised/marathi/127598_2.wav,1
./final_data/marathi_noised/marathi/127597_2.wav,1
./final_data/marathi_noised/marathi/127586_2.wav,1
./final_data/marathi_noised/marathi/127576_2.wav,1
./final_data/marathi_noised/marathi/127575_2.wav,1
./final_data/marathi_noised/marathi/127574_2.wav,1
./final_data/marathi_noised/marathi/127309_2.wav,1
./final_data/marathi_noised/marathi/127308_2.wav,1
./final_data/marathi_noised/marathi/127303_1.wav,1
./final_data/marathi_noised/marathi/127302_1.wav,1
./final_data/marathi_noised/marathi/127078_2.wav,1
./final_data/marathi_noised/marathi/128311_1.wav,1
./final_data/marathi_noised/marathi/128309_2.wav,1
./final_data/marathi_noised/marathi/128307_2.wav,1
./final_data/marathi_noised/marathi/128304_2.wav,1
./final_data/marathi_noised/marathi/128303_1.wav,1
./final_data/marathi_noised/marathi/128297_2.wav,1
./final_data/marathi_noised/marathi/128139_3.wav,1
./final_data/marathi_noised/marathi/128139_2.wav,1
./final_data/marathi_noised/marathi/128021_2.wav,1
./final_data/marathi_noised/marathi/127658_2.wav,1
./final_data/marathi_noised/marathi/127656_2.wav,1
./final_data/marathi_noised/marathi/127655_2.wav,1
./final_data/marathi_noised/marathi/127651_2.wav,1
./final_data/marathi_noised/marathi/127651_3.wav,1
./final_data/marathi_noised/marathi/128192_1.wav,1
./final_data/marathi_noised/marathi/128185_1.wav,1
./final_data/marathi_noised/marathi/128184_2.wav,1
./final_data/marathi_noised/marathi/128845_2.wav,1
./final_data/marathi_noised/marathi/127400_2.wav,1
./final_data/marathi_noised/marathi/127399_2.wav,1
./final_data/marathi_noised/marathi/127391_1.wav,1
./final_data/marathi_noised/marathi/127386_1.wav,1
./final_data/marathi_noised/marathi/127371_1.wav,1
./final_data/marathi_noised/marathi/127368_1.wav,1
./final_data/marathi_noised/marathi/127365_1.wav,1
./final_data/marathi_noised/marathi/127361_1.wav,1
./final_data/marathi_noised/marathi/127359_1.wav,1
./final_data/marathi_noised/marathi/127130_1.wav,1
./final_data/marathi_noised/marathi/127128_1.wav,1
./final_data/marathi_noised/marathi/127977_2.wav,1
./final_data/marathi_noised/marathi/127975_2.wav,1
./final_data/marathi_noised/marathi/127974_2.wav,1
./final_data/marathi_noised/marathi/127973_2.wav,1
./final_data/marathi_noised/marathi/127970_2.wav,1
./final_data/marathi_noised/marathi/127969_2.wav,1
./final_data/marathi_noised/marathi/127966_2.wav,1
./final_data/marathi_noised/marathi/127965_2.wav,1
./final_data/marathi_noised/marathi/127964_2.wav,1
./final_data/marathi_noised/marathi/127963_2.wav,1
./final_data/marathi_noised/marathi/127960_2.wav,1
./final_data/marathi_noised/marathi/127959_2.wav,1
./final_data/marathi_noised/marathi/127958_2.wav,1
./final_data/marathi_noised/marathi/127957_2.wav,1
./final_data/marathi_noised/marathi/127349_2.wav,1
./final_data/marathi_noised/marathi/127347_2.wav,1
./final_data/marathi_noised/marathi/127770_2.wav,1
./final_data/marathi_noised/marathi/127758_1.wav,1
./final_data/marathi_noised/marathi/127755_1.wav,1
./final_data/marathi_noised/marathi/127749_1.wav,1
./final_data/marathi_noised/marathi/127719_1.wav,1
./final_data/marathi_noised/marathi/127696_1.wav,1
./final_data/marathi_noised/marathi/127684_1.wav,1
./final_data/marathi_noised/marathi/127645_1.wav,1
