file_path,label
./final_data/denoised_spamfiles/25100_2.wav,0
./final_data/denoised_spamfiles/24640_1.wav,0
./final_data/denoised_spamfiles/25048_3.wav,0
./final_data/denoised_spamfiles/24653_1.wav,0
./final_data/denoised_spamfiles/24661_1.wav,0
./final_data/denoised_spamfiles/25276_2.wav,0
./final_data/denoised_spamfiles/24933_1.wav,0
./final_data/denoised_spamfiles/24602_2.wav,0
./final_data/denoised_spamfiles/24710_1.wav,0
./final_data/denoised_spamfiles/24926_1.wav,0
./final_data/denoised_spamfiles/24673_1.wav,0
./final_data/denoised_spamfiles/24654_1.wav,0
./final_data/denoised_spamfiles/25166_1.wav,0
./final_data/denoised_spamfiles/24719_2.wav,0
./final_data/denoised_spamfiles/24877_1.wav,0
./final_data/denoised_spamfiles/25002_1.wav,0
./final_data/denoised_spamfiles/24857_2.wav,0
./final_data/denoised_spamfiles/24971_1.wav,0
./final_data/denoised_spamfiles/25042_2.wav,0
./final_data/denoised_spamfiles/24978_1.wav,0
./final_data/denoised_spamfiles/24582_2.wav,0
./final_data/denoised_spamfiles/24645_1.wav,0
./final_data/denoised_spamfiles/24930_1.wav,0
./final_data/denoised_spamfiles/24581_2.wav,0
./final_data/denoised_spamfiles/25249_2.wav,0
./final_data/denoised_spamfiles/24931_1.wav,0
./final_data/denoised_spamfiles/25192_1.wav,0
./final_data/denoised_spamfiles/24630_1.wav,0
./final_data/denoised_spamfiles/25081_2.wav,0
./final_data/denoised_spamfiles/25092_3.wav,0
./final_data/denoised_spamfiles/24617_2.wav,0
./final_data/denoised_spamfiles/24564_2.wav,0
./final_data/denoised_spamfiles/24580_2.wav,0
./final_data/denoised_spamfiles/25171_1.wav,0
./final_data/denoised_spamfiles/24569_2.wav,0
./final_data/denoised_spamfiles/25008_1.wav,0
./final_data/denoised_spamfiles/24970_1.wav,0
./final_data/denoised_spamfiles/24681_1.wav,0
./final_data/denoised_spamfiles/24578_3.wav,0
./final_data/denoised_spamfiles/24632_1.wav,0
./final_data/denoised_spamfiles/24599_2.wav,0
./final_data/denoised_spamfiles/24578_2.wav,0
./final_data/denoised_spamfiles/25268_2.wav,0
./final_data/denoised_spamfiles/25277_3.wav,0
./final_data/denoised_spamfiles/24955_2.wav,0
./final_data/denoised_spamfiles/25172_1.wav,0
./final_data/denoised_spamfiles/24968_1.wav,0
./final_data/denoised_spamfiles/24655_1.wav,0
./final_data/denoised_spamfiles/24611_2.wav,0
./final_data/denoised_spamfiles/25003_1.wav,0
./final_data/denoised_spamfiles/24593_2.wav,0
./final_data/denoised_spamfiles/24969_1.wav,0
./final_data/denoised_spamfiles/24587_2.wav,0
./final_data/denoised_spamfiles/25178_2.wav,0
./final_data/denoised_spamfiles/24627_1.wav,0
./final_data/denoised_spamfiles/24678_1.wav,0
./final_data/denoised_spamfiles/25194_2.wav,0
./final_data/denoised_spamfiles/24871_2.wav,0
./final_data/denoised_spamfiles/24700_1.wav,0
./final_data/denoised_spamfiles/24644_1.wav,0
./final_data/denoised_spamfiles/24723_2.wav,0
./final_data/denoised_spamfiles/25177_1.wav,0
./final_data/denoised_spamfiles/25004_1.wav,0
./final_data/denoised_spamfiles/24649_1.wav,0
./final_data/denoised_spamfiles/25176_2.wav,0
./final_data/denoised_spamfiles/24973_1.wav,0
./final_data/denoised_spamfiles/24996_1.wav,0
./final_data/denoised_spamfiles/24873_2.wav,0
./final_data/denoised_spamfiles/24692_1.wav,0
./final_data/denoised_spamfiles/24938_1.wav,0
./final_data/denoised_spamfiles/24658_1.wav,0
./final_data/denoised_spamfiles/25247_1.wav,0
./final_data/denoised_spamfiles/25193_2.wav,0
./final_data/denoised_spamfiles/23319_2.wav,0
./final_data/denoised_spamfiles/24894_1.wav,0
./final_data/denoised_spamfiles/24983_1.wav,0
./final_data/denoised_spamfiles/24861_2.wav,0
./final_data/denoised_spamfiles/24934_1.wav,0
./final_data/denoised_spamfiles/24705_1.wav,0
./final_data/denoised_spamfiles/24662_1.wav,0
./final_data/denoised_spamfiles/24591_2.wav,0
./final_data/denoised_spamfiles/25272_1.wav,0
./final_data/denoised_spamfiles/24597_2.wav,0
./final_data/denoised_spamfiles/24935_1.wav,0
./final_data/denoised_spamfiles/24986_1.wav,0
./final_data/denoised_spamfiles/24995_1.wav,0
./final_data/denoised_spamfiles/25071_1.wav,0
./final_data/denoised_spamfiles/24688_1.wav,0
./final_data/denoised_spamfiles/24999_1.wav,0
./final_data/denoised_spamfiles/24928_2.wav,0
./final_data/denoised_spamfiles/25001_1.wav,0
./final_data/denoised_spamfiles/25000_1.wav,0
./final_data/denoised_spamfiles/24629_1.wav,0
./final_data/denoised_spamfiles/25109_1.wav,0
./final_data/denoised_spamfiles/24702_1.wav,0
./final_data/denoised_spamfiles/25106_1.wav,0
./final_data/denoised_spamfiles/24570_2.wav,0
./final_data/denoised_spamfiles/24609_2.wav,0
./final_data/denoised_spamfiles/25018_1.wav,0
./final_data/denoised_spamfiles/24598_2.wav,0
./final_data/denoised_spamfiles/25283_1.wav,0
./final_data/denoised_spamfiles/24882_1.wav,0
./final_data/denoised_spamfiles/24936_1.wav,0
./final_data/denoised_spamfiles/24634_1.wav,0
./final_data/denoised_spamfiles/24651_1.wav,0
./final_data/denoised_spamfiles/24961_1.wav,0
./final_data/denoised_spamfiles/24637_1.wav,0
./final_data/denoised_spamfiles/25045_2.wav,0
./final_data/denoised_spamfiles/24866_2.wav,0
./final_data/denoised_spamfiles/24982_1.wav,0
./final_data/denoised_spamfiles/25174_1.wav,0
./final_data/denoised_spamfiles/25188_1.wav,0
./final_data/denoised_spamfiles/24902_1.wav,0
./final_data/denoised_spamfiles/24957_2.wav,0
./final_data/denoised_spamfiles/24687_1.wav,0
./final_data/denoised_spamfiles/24663_1.wav,0
./final_data/denoised_spamfiles/25019_2.wav,0
./final_data/denoised_spamfiles/24718_1.wav,0
./final_data/denoised_spamfiles/24972_1.wav,0
./final_data/denoised_spamfiles/24703_1.wav,0
./final_data/denoised_spamfiles/24646_1.wav,0
./final_data/denoised_spamfiles/24893_1.wav,0
./final_data/denoised_spamfiles/24867_2.wav,0
./final_data/denoised_spamfiles/25191_1.wav,0
./final_data/denoised_spamfiles/25016_1.wav,0
./final_data/denoised_spamfiles/24620_2.wav,0
./final_data/denoised_spamfiles/24584_2.wav,0
./final_data/denoised_spamfiles/25009_1.wav,0
./final_data/denoised_spamfiles/25095_2.wav,0
./final_data/denoised_spamfiles/24635_1.wav,0
./final_data/denoised_spamfiles/24631_1.wav,0
./final_data/denoised_spamfiles/24722_1.wav,0
./final_data/denoised_spamfiles/24984_1.wav,0
./final_data/denoised_spamfiles/24596_2.wav,0
./final_data/denoised_spamfiles/24660_1.wav,0
./final_data/denoised_spamfiles/24633_1.wav,0
./final_data/denoised_spamfiles/25090_2.wav,0
./final_data/denoised_spamfiles/24964_1.wav,0
./final_data/denoised_spamfiles/24966_1.wav,0
./final_data/denoised_spamfiles/24858_2.wav,0
./final_data/denoised_spamfiles/24568_2.wav,0
./final_data/denoised_spamfiles/24574_2.wav,0
./final_data/denoised_spamfiles/24567_2.wav,0
./final_data/denoised_spamfiles/24605_2.wav,0
./final_data/denoised_spamfiles/24639_1.wav,0
./final_data/denoised_spamfiles/24624_1.wav,0
./final_data/denoised_spamfiles/24604_2.wav,0
./final_data/denoised_spamfiles/24975_1.wav,0
./final_data/denoised_spamfiles/24992_1.wav,0
./final_data/denoised_spamfiles/24940_2.wav,0
./final_data/denoised_spamfiles/24607_2.wav,0
./final_data/denoised_spamfiles/24980_1.wav,0
./final_data/denoised_spamfiles/25273_1.wav,0
./final_data/denoised_spamfiles/24962_1.wav,0
./final_data/denoised_spamfiles/24712_1.wav,0
./final_data/denoised_spamfiles/24997_1.wav,0
./final_data/denoised_spamfiles/24694_1.wav,0
./final_data/denoised_spamfiles/25170_1.wav,0
./final_data/denoised_spamfiles/24615_2.wav,0
./final_data/denoised_spamfiles/25270_2.wav,0
./final_data/denoised_spamfiles/24668_1.wav,0
./final_data/denoised_spamfiles/24743_2.wav,0
./final_data/denoised_spamfiles/25108_1.wav,0
./final_data/denoised_spamfiles/24685_1.wav,0
./final_data/denoised_spamfiles/25082_2.wav,0
./final_data/denoised_spamfiles/24952_2.wav,0
./final_data/denoised_spamfiles/24647_1.wav,0
./final_data/denoised_spamfiles/24680_1.wav,0
./final_data/denoised_spamfiles/24614_2.wav,0
./final_data/denoised_spamfiles/25185_1.wav,0
./final_data/denoised_spamfiles/24671_1.wav,0
./final_data/denoised_spamfiles/24862_2.wav,0
./final_data/denoised_spamfiles/24939_1.wav,0
./final_data/denoised_spamfiles/25275_1.wav,0
./final_data/denoised_spamfiles/24669_1.wav,0
./final_data/denoised_spamfiles/24715_1.wav,0
./final_data/denoised_spamfiles/24698_1.wav,0
./final_data/denoised_spamfiles/25020_1.wav,0
./final_data/denoised_spamfiles/24628_1.wav,0
./final_data/denoised_spamfiles/25109_2.wav,0
./final_data/denoised_spamfiles/24641_1.wav,0
./final_data/denoised_spamfiles/24965_1.wav,0
./final_data/denoised_spamfiles/25015_1.wav,0
./final_data/denoised_spamfiles/24608_2.wav,0
./final_data/denoised_spamfiles/25104_1.wav,0
./final_data/denoised_spamfiles/25044_2.wav,0
./final_data/denoised_spamfiles/24889_1.wav,0
./final_data/denoised_spamfiles/25013_1.wav,0
./final_data/denoised_spamfiles/25101_2.wav,0
./final_data/denoised_spamfiles/24621_1.wav,0
./final_data/denoised_spamfiles/24714_1.wav,0
./final_data/denoised_spamfiles/24711_1.wav,0
./final_data/denoised_spamfiles/24670_1.wav,0
./final_data/denoised_spamfiles/25187_1.wav,0
./final_data/denoised_spamfiles/24683_1.wav,0
./final_data/denoised_spamfiles/24626_1.wav,0
./final_data/denoised_spamfiles/24650_1.wav,0
./final_data/denoised_spamfiles/24577_2.wav,0
./final_data/denoised_spamfiles/24876_1.wav,0
./final_data/denoised_spamfiles/24603_2.wav,0
./final_data/denoised_spamfiles/25105_1.wav,0
./final_data/denoised_spamfiles/24622_1.wav,0
